"","CHR","POSITION","IHS","LOGPVALUE"
"330123","4",1698240,-1.54726340860352,0.914353633788542
"330137","4",1698357,-1.36345565478631,0.76260972162629
"330174","4",1699097,-1.36345565478631,0.76260972162629
"330181","4",1699268,-1.60340588845192,0.963191229640678
"332155","4",1714296,-1.91640021565468,1.25716357321584
"332157","4",1714311,-2.1332324247721,1.48272933504206
"332177","4",1714348,-2.01382552714725,1.35627247615398
"337165","4",1741028,-0.793702638858352,0.369197426802754
"337336","4",1742841,-0.4848065280574,0.20216928644929
"337356","4",1742871,-0.394894546539178,0.159316455255121
"337367","4",1742888,-0.461551634772209,0.190842523901406
"337546","4",1743462,-0.925709215495962,0.450264799194479
"337631","4",1743896,-0.52491932083948,0.222109927731176
"337681","4",1744141,-0.556191844403845,0.238012270699672
"337699","4",1744182,-0.259612201086734,0.0995438780341269
"337753","4",1744433,0.0777573499487121,0.0277874046931508
"337756","4",1744451,-0.195601205822538,0.073183218989608
"337760","4",1744471,0.135559401964204,0.0495525782951549
"337764","4",1744475,-0.382829018852887,0.153757834476213
"337778","4",1744529,-0.589671110095746,0.255385392358324
"337781","4",1744547,-1.65523150294952,1.00931692232627
"337795","4",1744586,-1.05101496522917,0.53275943692863
"337809","4",1744652,-1.58234106584561,0.944729755937431
"337829","4",1744680,1.51311034286593,0.885216823654204
"337834","4",1744685,-1.30686217378073,0.718376927583648
"337838","4",1744689,1.10874254780519,0.572609229737964
"337864","4",1744715,-1.03093016027909,0.519169007838946
"337875","4",1744775,-0.787368305459069,0.365455933400073
"337889","4",1744832,-0.830317175696912,0.391089604497627
"337911","4",1745165,0.0661062748829608,0.0235155732559531
"337930","4",1745342,0.495160382140914,0.207267373460009
"337957","4",1745430,0.55141417745169,0.235562484494982
"337983","4",1745568,0.132883986545073,0.0485239898394882
"338035","4",1745936,0.0538157199671356,0.0190508583728545
"338038","4",1745964,0.246749321625946,0.0941489686395336
"338042","4",1745992,-1.85565495456193,1.19720743105448
"338104","4",1746280,0.536475816651852,0.227949999241442
"338194","4",1746754,0.330114315994048,0.1299980402711
"338234","4",1747075,-0.000715571868522668,0.000248028509117685
"338326","4",1747555,0.0056079823100113,0.00194761079431113
"338376","4",1747984,0.350351356682098,0.139018500059597
"338387","4",1748053,0.0570741540434349,0.0202303804250743
"338402","4",1748120,0.0570741540434354,0.0202303804250745
"338430","4",1748222,0.0492371096704454,0.0173984949602888
"338442","4",1748265,0.276030105323865,0.106501810166219
"338444","4",1748267,0.276030105323865,0.106501810166219
"338466","4",1748316,0.276030105323865,0.106501810166219
"338487","4",1748388,0.276030105323865,0.106501810166219
"338511","4",1748440,0.886080503656679,0.425304309160545
"338513","4",1748457,1.30155778085968,0.714290601571525
"338515","4",1748463,0.242182737575987,0.0922455475606789
"338549","4",1748849,0.321465736342601,0.126181161784053
"338557","4",1748920,0.321465736342601,0.126181161784053
"338574","4",1748964,-1.4676001074652,0.847061072092146
"338575","4",1748965,1.93562121787811,1.27642850632742
"338580","4",1748970,0.481989657316761,0.200788176902066
"338595","4",1748985,-1.6284220563719,0.985330701180886
"338623","4",1749184,0.718538053885974,0.325666583077499
"338629","4",1749275,1.52523232653853,0.895508927228555
"338630","4",1749289,1.5798740499839,0.942578443407019
"338701","4",1749573,0.153925169094103,0.0566693703968437
"338744","4",1749779,1.06176828866263,0.540093766474667
"338753","4",1749794,1.73282897210876,1.08026274240539
"338796","4",1750065,0.179358699887,0.0666868403287757
"338811","4",1750080,-1.31358085540864,0.723567391531723
"338834","4",1750157,0.806231479006617,0.376637610121726
"338884","4",1750272,0.806231479006617,0.376637610121726
"338918","4",1750773,-0.036828302415946,0.0129499107270342
"338971","4",1751054,-0.528485510985954,0.22390754458836
"338977","4",1751060,0.0953232406448251,0.0343007295580279
"338983","4",1751066,0.957445879383058,0.470643765944291
"339069","4",1752002,-1.18783810179761,0.629122160102017
"339097","4",1752494,-0.424545071134744,0.173168536365934
"339208","4",1753755,0.511061506549059,0.215163127578217
"339238","4",1754092,0.359725178597163,0.143239302182778
"339283","4",1754184,1.42600808111575,0.812857309650645
"339322","4",1754336,-0.680261169342228,0.304221505119913
"339368","4",1754539,-0.703875059559999,0.317394161807334
"339590","4",1755887,0.230956683065598,0.0875927544068433
"339610","4",1756141,-0.788531087598817,0.36614174124115
"339620","4",1756162,-0.625839209001786,0.274561768805732
"339629","4",1756206,-0.288677425687408,0.111917017116762
"339667","4",1756430,0.305731058053695,0.119295324171968
"339674","4",1756450,-0.139867704558501,0.0512132917710722
"339694","4",1756594,0.177907474824636,0.0661101688693474
"339733","4",1756990,0.114411852625966,0.0414784882815052
"339856","4",1758611,-0.232581655170618,0.0882639267433586
"339857","4",1758622,0.718917862194916,0.325881807375542
"339889","4",1759217,0.506655012920331,0.212967015645872
"339892","4",1759256,-0.0249613662566276,0.00873591223695369
"339925","4",1759510,0.411649562382361,0.16711041704746
"339967","4",1759993,-0.798697158207271,0.372157055493524
"340007","4",1760182,0.542049719023546,0.23078205127866
"340088","4",1760690,-0.0501333740862944,0.0177214815090327
"340226","4",1761617,-0.14521230500943,0.0532809268288144
"340279","4",1761955,-0.514972704549752,0.217117573786526
"340319","4",1762130,0.740054291024761,0.337934709581022
"340324","4",1762217,-0.94777260438158,0.464395489313208
"340327","4",1762240,0.0516000168643781,0.0182505023674007
"340329","4",1762269,-0.628734299102388,0.276115155627246
"340339","4",1762418,0.844576917347416,0.3997383387731
"340363","4",1762840,0.137845111925372,0.0504329785598206
"340389","4",1763101,-0.145458223303595,0.0533762628769687
"340406","4",1763137,0.932846292967264,0.454817454237171
"340440","4",1763377,0.128658491059082,0.0469036660325528
"340484","4",1763856,-0.723533654332778,0.328501248005028
"340617","4",1764721,0.910509581583277,0.44062750150292
"340621","4",1764733,0.442164769656664,0.181529981522789
"340697","4",1765016,-0.873579319341063,0.417541867055324
"340710","4",1765042,0.902618534500556,0.435655472653621
"340718","4",1765050,1.15106178808683,0.602569601429894
"340747","4",1765098,-0.87788979421751,0.420212371079208
"340774","4",1765157,-0.878183044328079,0.420394281114809
"340800","4",1765239,0.318091239884003,0.124698071920519
"340876","4",1765965,-0.342435426779113,0.135475135948682
"340978","4",1766462,0.0845439253810304,0.0302934217871929
"341008","4",1766546,-0.371606291355739,0.148627890685058
"341242","4",1767917,-0.371606291355739,0.148627890685057
"341261","4",1767953,-0.247645382808066,0.0945231903456636
"341342","4",1768637,-0.0155973874740399,0.00543844839245545
"341418","4",1769172,0.0258928844809469,0.00906527606576803
"341444","4",1769318,-0.0758512458256719,0.0270859064194209
"341530","4",1770070,-0.17337074817236,0.0643113878501885
"341549","4",1770160,-0.17337074817236,0.0643113878501886
"341550","4",1770174,0.259499700126079,0.0994964787561818
"341642","4",1770799,-0.601996189987385,0.2618724251292
"341705","4",1771061,-0.601996189987385,0.2618724251292
"341750","4",1771148,-0.653409763285107,0.28946619445163
"341842","4",1771456,-0.537846346193836,0.228645430669136
"341911","4",1771741,0.615488329021433,0.269030263780435
"341942","4",1771901,-1.58516113118393,0.947191713356428
"341946","4",1771906,-1.58516113118393,0.947191713356428
"341955","4",1771996,-1.62771015888028,0.984697436062821
"341960","4",1772033,0.760432752796156,0.349696410138239
"342017","4",1772416,-0.717081051104449,0.324841394092523
"342127","4",1772913,-1.36304052105469,0.762281020282662
"342146","4",1773160,0.444922216290532,0.182847328896894
"342150","4",1773189,-1.71317983253015,1.06208379955133
"342151","4",1773201,-1.71317983253015,1.06208379955133
"342185","4",1773359,-1.21286327304718,0.647466136167777
"342198","4",1773372,1.24727708542732,0.673058359390119
"342225","4",1773448,-1.57263377411462,0.936277779863377
"342232","4",1773455,0.818768671942171,0.384135755723666
"342252","4",1773559,0.81876867194217,0.384135755723665
"342313","4",1773764,-1.07245414358266,0.547422273622117
"342324","4",1773785,0.629795848972045,0.27668542525725
"342326","4",1773787,-1.00810519271607,0.50389551333946
"342337","4",1773798,-1.00810519271607,0.50389551333946
"342379","4",1773881,-1.88752233329987,1.22848523560605
"342443","4",1774276,0.423676205743381,0.172758726662252
"342490","4",1774382,-1.61760249277865,0.975726640327961
"342538","4",1774626,0.313416519215749,0.122649254532085
"342549","4",1774790,-0.0888695555549544,0.0318975391168606
"342571","4",1774834,0.307807766882921,0.120199831798231
"342590","4",1774942,0.413493351102707,0.167973426521336
"342620","4",1774998,-0.404750964607524,0.163890820808638
"342657","4",1775247,0.120328220083162,0.043724378254789
"342667","4",1775485,-0.976039691667187,0.482744974230677
"342701","4",1775693,0.126715769698996,0.0461604305297807
"342740","4",1775942,0.0454527242639954,0.0160372057528495
"342751","4",1776013,0.938502259417084,0.458437783252389
"342755","4",1776041,-0.996932041902148,0.496485096440996
"342796","4",1776351,0.671295017009827,0.299268073290423
"342809","4",1776405,0.669972850984972,0.298539870522512
"342813","4",1776473,0.669972850984972,0.298539870522512
"342826","4",1776621,0.669972850984972,0.298539870522512
"342850","4",1776808,-1.04185475261157,0.526543650950352
"342877","4",1777028,0.655957078086678,0.290855814856214
"342989","4",1777681,-0.997784833059042,0.497049165946205
"343044","4",1778246,-0.571096802744434,0.245702111306763
"343053","4",1778298,-0.425307853443984,0.173528505146057
"343059","4",1778318,0.801136342532477,0.373605509548442
"343076","4",1778453,0.707364329953471,0.319356239913181
"343143","4",1778696,0.488521612571439,0.203994631407025
"343146","4",1778699,0.442253413309688,0.181572293201387
"343185","4",1778845,0.496007862698843,0.207686165781783
"343206","4",1778967,0.387155545512775,0.155745894967183
"343217","4",1779017,0.233556325039359,0.0886668771463985
"343259","4",1779173,0.130713158376053,0.0476909129494498
"343291","4",1779295,0.405285188448613,0.164139616062242
"343315","4",1779348,-0.412096227290311,0.167319387267232
"343316","4",1779349,-0.412096227290311,0.167319387267232
"343326","4",1779389,0.534434566338286,0.22691534706119
"343328","4",1779408,-0.407392114368804,0.165121704775472
"343365","4",1779490,-1.23570377015119,0.66440431915456
"343395","4",1779531,-2.1999204525326,1.55575935723905
"343430","4",1779647,0.0907513969338933,0.0325970638668471
"343441","4",1779666,0.0845253918174574,0.0302865602481618
"343448","4",1779678,-1.10714188083616,0.571488455747483
"343455","4",1779691,-0.908037307300944,0.439067461809405
"343475","4",1779740,-1.11431621582302,0.576518928776945
"343480","4",1779845,-1.11431621582302,0.576518928776945
"343501","4",1779922,-0.903092158533848,0.435953293701853
"343514","4",1780008,0.0860841514191534,0.0308639891981787
"343521","4",1780016,-1.11424617845253,0.576469732343792
"343527","4",1780034,-0.853728407328775,0.405325205268616
"343531","4",1780047,-0.853728407328775,0.405325205268616
"343569","4",1780270,-0.850349115100989,0.403258877064248
"343629","4",1780623,-0.238674499965306,0.0907874819140782
"343632","4",1780653,-0.247036423796765,0.094268844932979
"343644","4",1780713,0.376089367482786,0.150672455910065
"343647","4",1780737,-0.184379363261073,0.0686866513644444
"343651","4",1780741,-0.749834791222135,0.34356234498275
"343652","4",1780748,-0.182894267160928,0.0680943447087904
"343658","4",1780811,0.100484967567583,0.0362313780653376
"343669","4",1781043,-1.11360895518679,0.576022206486019
"343778","4",1781582,0.0540813237020037,0.0191468924636586
"343779","4",1781594,-0.368376960752287,0.147158951484967
"343796","4",1781683,0.0352355497999981,0.0123820305990923
"343837","4",1782141,-0.671254494007805,0.299245746092647
"343873","4",1782381,-1.04548795513488,0.529005494119666
"343904","4",1782412,0.434563739853219,0.177910990713657
"343926","4",1782656,-0.617505253817547,0.27010536896571
"343941","4",1782936,0.587209261570013,0.254095551483971
"343947","4",1782968,-0.548644453643806,0.234145645277482
"343960","4",1783121,-0.698761240854001,0.314525856157871
"344019","4",1783961,-1.11240696415594,0.575178431320879
"344045","4",1784353,-0.364717596054339,0.14549828287001
"344057","4",1784489,-1.20254588906794,0.639876162192645
"344137","4",1785108,0.710871384955932,0.32133238438355
"344215","4",1785644,-1.40387326896474,0.794913185127744
"344220","4",1785653,-1.40387326896474,0.794913185127744
"344244","4",1785696,0.191409102206061,0.0714991260261713
"344302","4",1785785,-1.34695101498029,0.749589733662862
"344365","4",1786305,-1.51400666246391,0.885975977582974
"344418","4",1786857,-1.22815763931139,0.658787532632225
"344437","4",1786876,-1.22815763931139,0.658787532632225
"344471","4",1786929,-1.19584577156303,0.634967607329626
"344531","4",1787187,-0.593506773756201,0.257398930435544
"344532","4",1787188,0.535463973963311,0.227436957991844
"344540","4",1787196,0.699066663232632,0.314696922423392
"344694","4",1787721,1.05220601754673,0.533569800620832
"344782","4",1788345,-0.689111768458178,0.309137094631548
"344783","4",1788347,-0.689111768458178,0.309137094631548
"344789","4",1788402,-1.08674511127897,0.557285945361389
"344790","4",1788403,-0.656350115205235,0.291070415494683
"344791","4",1788409,-0.867916576005723,0.414043212967589
"344793","4",1788451,-0.591593109235254,0.256393753228174
"344812","4",1788647,0.380778448963056,0.152817608860733
"344851","4",1789264,0.872835078198585,0.417081422975233
"344877","4",1789520,-0.499068852883052,0.209200688533891
"344910","4",1789674,-0.140968532827125,0.0516384868707729
"344967","4",1789920,-0.584514759201331,0.252686064423209
"345026","4",1790155,0.782994847805207,0.362880541662655
"345032","4",1790233,-0.32597352300155,0.128167739937625
"345054","4",1790416,1.0750219901573,0.549189316086241
"345094","4",1790791,0.400039361726891,0.161700402910073
"345154","4",1791313,-0.016573993595798,0.00578121415149246
"345177","4",1791576,0.99252645013935,0.49357509175656
"345185","4",1791594,-0.136832040176456,0.0500425815178625
"345213","4",1792038,-0.485663452134171,0.202589933969238
"345246","4",1793679,-1.37034688482045,0.768075342253464
"345267","4",1794004,0.907849445650411,0.438949004194696
"345293","4",1794138,1.40655264704856,0.797075746700718
"345306","4",1794305,-0.22018578699748,0.0831637956127232
"345328","4",1794350,1.27686785286079,0.69540413139492
"345334","4",1794356,-0.0657301710957869,0.0233783159505225
"345367","4",1794483,0.443744377781333,0.182284334500667
"345388","4",1794883,0.1398886326982,0.0512213719996899
"345393","4",1794924,-0.243024099537562,0.092595772745884
"345430","4",1795124,1.39222624185672,0.785543220823642
"345443","4",1795140,-0.061162845986399,0.0217146809879702
"345495","4",1795231,0.282369263006249,0.109210026225864
"345501","4",1795393,-1.12630365027222,0.584964830878479
"345526","4",1795655,-0.16015121770002,0.0591041930942782
"345555","4",1795848,-1.24865603862576,0.674092690929783
