name_i,name_j,geno_i,geno_j,relativeDam_i
HSm,Ak-1,8236,6987,-12.2743359643222
HSm,Alc-0,8236,6988,-5.16875920480711
HSm,Algutsrum,8236,8230,-17.7381291930179
HSm,An-1,8236,6898,-15.2182598217034
HSm,Ang-0,8236,6992,-27.4049620683796
HSm,Ba1-2,8236,8256,-7.82722776983393
HSm,Ba4-1,8236,8258,-16.7818000054686
HSm,Ba5-1,8236,8259,-16.5052492863955
HSm,Bay-0,8236,6899,-17.2117700119091
HSm,Bg-2,8236,6709,-9.95546864385815
HSm,Bil-5,8236,6900,-8.68230729113385
HSm,Bil-7,8236,6901,-8.51659845053615
HSm,Bla-1,8236,7015,-6.36420522447393
HSm,Bor-1,8236,5837,-6.71091091952511
HSm,Bor-4,8236,6903,-16.784397544702
HSm,Br-0,8236,6904,-17.1046684708819
HSm,Bro1-6,8236,8231,-8.52552530047836
HSm,Bs-1,8236,8270,-19.6739686155496
HSm,Bu-0,8236,8271,-15.1456200087402
HSm,Buckhorn_Pass,8236,7033,-22.0107265558479
HSm,Bur-0,8236,5719,-18.412883446488
HSm,C24,8236,6906,-22.3478630884779
HSm,Can-0,8236,8274,-21.6226360288959
HSm,Cen-0,8236,8275,-17.8477517889467
HSm,CIBC-17,8236,6907,-18.2637119543912
HSm,Co,8236,7081,-8.51979617794419
HSm,Col-0,8236,6909,-9.79130759341323
HSm,Ct-1,8236,6910,-14.6755668529001
HSm,Cvi-0,8236,6911,-17.8442319178249
HSm,Dem-4,8236,8233,-22.0470374186855
HSm,Dra3-1,8236,8283,-5.9043220332562
HSm,DraII-1,8236,8284,-5.93258099158302
HSm,DraIII-1,8236,8285,-11.469605908496
HSm,Duk,8236,6008,-8.82090953223264
HSm,Eden-1,8236,6009,-9.92185592138977
HSm,Eden-2,8236,6913,1.08809817721708
HSm,Edi-0,8236,6914,-10.3705719601448
HSm,Eds-1,8236,6016,-21.3141685094187
HSm,Ei-2,8236,6915,-9.86768578755887
HSm,En-1,8236,8290,-16.3674369539855
HSm,Est-1,8236,6916,-14.6189555332335
HSm,Fab-2,8236,6917,-12.5648314923511
HSm,Fab-4,8236,6918,-12.4670525427173
HSm,Fei-0,8236,8215,-12.3085591552831
HSm,Fr-2,8236,7133,-6.39828286217368
HSm,Ga-0,8236,6919,-17.0362096468346
HSm,Gd-1,8236,8296,-21.089277382966
HSm,Ge-0,8236,8297,-14.6288181455474
HSm,Got-22,8236,6920,-15.4541383814462
HSm,Got-7,8236,6921,-11.8693041713386
HSm,Gr-1,8236,8300,-12.4175939331676
HSm,Gu-0,8236,6922,-14.9916790801499
HSm,Gul1-2,8236,8234,-18.4079335864375
HSm,Gy-0,8236,8214,-11.4622669320728
HSm,H55,8236,7461,0.323695155255074
HSm,Hi-0,8236,8304,-10.1952799959743
HSm,Hod,8236,8235,-18.0308784223195
HSm,Hov4-1,8236,8306,-17.9073812862037
HSm,Hovdala-2,8236,6039,-15.3925296318488
HSm,HR-10,8236,6923,-20.9578896732631
HSm,HR-5,8236,6924,-11.7086428917414
HSm,Hs-0,8236,8310,-6.20437518738905
HSm,HSm,8236,8236,0
HSm,In-0,8236,8311,-7.08007828924709
HSm,Is-0,8236,8312,-22.967660265086
HSm,Jm-0,8236,8313,-11.8404126238151
HSm,Ka-0,8236,8314,-16.1095763256138
HSm,Kas-2,8236,8424,-19.0571280114269
HSm,Kavlinge-1,8236,8237,-13.6061918381798
HSm,Kelsterbach-4,8236,8420,-17.7131163395834
HSm,Kent,8236,8238,-19.8531862867288
HSm,Kin-0,8236,6926,-13.1083911590406
HSm,Kn-0,8236,7186,-4.66902492555649
HSm,Kni-1,8236,6040,-15.0598189018954
HSm,Kno-10,8236,6927,-19.6261817118723
HSm,Kno-18,8236,6928,-15.886286763632
HSm,Koln,8236,8239,-12.9356483502141
HSm,Kondara,8236,6929,-4.34280876758665
HSm,Kyoto,8236,7207,-10.2154157926009
HSm,Kz-1,8236,6930,-10.5019703058745
HSm,Kz-13,8236,6830,-11.6290111581425
HSm,Kz-9,8236,6931,-4.64021849069256
HSm,Lc-0,8236,8323,-18.5821383100111
HSm,Ler-1,8236,6932,-6.16512895986447
HSm,Li-2:1,8236,7223,-6.56088882465547
HSm,Liarum,8236,8241,-18.4712367680454
HSm,Lillo-1,8236,8242,-13.864033572339
HSm,Lip-0,8236,8325,-16.2100327470971
HSm,Lis-1,8236,8326,-9.47684980443961
HSm,Lis-2,8236,8222,-5.7137613428559
HSm,Lisse,8236,8430,-21.2547993554228
HSm,LL-0,8236,6933,-12.1762763239805
HSm,Lm-2,8236,8329,-12.5947681952896
HSm,Lom1-1,8236,6042,-12.6253771020035
HSm,Lov-1,8236,6043,-8.70565397828466
HSm,Lov-5,8236,6046,-5.51774008525138
HSm,Lp2-2,8236,7520,-15.7275091715408
HSm,Lp2-6,8236,7521,-11.9966736517642
HSm,Lu-1,8236,8334,-5.41034170064783
HSm,Lund,8236,8335,-12.3796144428195
HSm,Lz-0,8236,6936,-12.3755490261324
HSm,Mir-0,8236,8337,-25.5348022068676
HSm,Mr-0,8236,7522,-10.8014474365634
HSm,Mrk-0,8236,6937,-12.4526222915184
HSm,Ms-0,8236,6938,-18.4921243746927
HSm,Mt-0,8236,6939,-17.4556794461985
HSm,Mz-0,8236,6940,-19.9596972840539
HSm,N13,8236,7438,-8.9504550040166
HSm,Na-1,8236,8343,-21.85400494765
HSm,NC-6,8236,8246,-17.0896897146411
HSm,Nd-1,8236,6942,-16.3066293456101
HSm,NFA-10,8236,6943,-18.5109828905481
HSm,NFA-8,8236,6944,-13.3485462857675
HSm,No-0,8236,7275,-9.38837101108729
HSm,Nok-3,8236,6945,-18.0643891450077
HSm,Nw-0,8236,7258,-9.65925539170974
HSm,Or-1,8236,6074,-14.8976445547243
HSm,Ost-0,8236,8351,-12.7105890812488
HSm,Ove-0,8236,7287,-8.17368436470117
HSm,Oy-0,8236,6946,-9.26583106420663
HSm,Pa-1,8236,8353,-19.4626326568508
HSm,Per-1,8236,8354,-20.6346802182462
HSm,Petergof,8236,7296,-16.0047091576364
HSm,PHW-2,8236,8243,-15.0271055401081
HSm,PHW-34,8236,8244,-20.9642101165605
HSm,Pi-0,8236,7298,-13.7143130987055
HSm,Pla-0,8236,7300,-10.8705309667621
HSm,Pna-10,8236,7526,-22.3507130844343
HSm,Pna-17,8236,7523,-16.3468569002629
HSm,Pro-0,8236,8213,-12.8498029358085
HSm,Pu2-23,8236,6951,-17.9962959102611
HSm,Pu2-7,8236,6956,-9.69017350847498
HSm,Pu2-8,8236,6953,-9.76627012099446
HSm,Ra-0,8236,6958,-16.3825411346244
HSm,Rak-2,8236,8365,-13.8351927048334
HSm,Rd-0,8236,8366,-10.8588929795681
HSm,Ren-1,8236,6959,-13.0808238426452
HSm,Ren-11,8236,6960,-8.46832791851538
HSm,Rev-1,8236,8369,-15.8172498694988
HSm,Rmx-A02,8236,7524,-21.1339751886312
HSm,Rmx-A180,8236,7525,-19.4868117378856
HSm,RRS-10,8236,7515,-22.0043807762462
HSm,RRS-7,8236,7514,-22.6928913159673
HSm,Rsch-4,8236,8374,-20.2280609378843
HSm,Rubezhnoe-1,8236,7323,-14.6389491026899
HSm,San-2,8236,8247,-19.372937286234
HSm,Sanna-2,8236,8376,-7.82301796329075
HSm,Sap-0,8236,8378,-10.0440958354343
HSm,Sav-0,8236,8412,-9.70703333325168
HSm,Se-0,8236,6961,-13.5019114345301
HSm,Seattle-0,8236,8245,-15.2219995291958
HSm,Sf-1,8236,7327,-18.2371476019536
HSm,Shahdara,8236,6962,-12.8780704417365
HSm,Sorbo,8236,6963,-15.3529595559764
HSm,Spr1-2,8236,6964,-8.19360776985604
HSm,Spr1-6,8236,6965,-14.6489548071779
HSm,Sq-1,8236,6966,-24.0988141743196
HSm,Sq-8,8236,6967,-19.1499676105
HSm,Sr:5,8236,8386,-10.8891428638761
HSm,St-0,8236,8387,-16.4499030546186
HSm,Stw-0,8236,8388,-9.65035733798384
HSm,Ta-0,8236,8389,-10.1783510056637
HSm,Tamm-2,8236,6968,-8.17157172617729
HSm,Tamm-27,8236,6969,-5.86337188271761
HSm,Tottarp-2,8236,6243,-14.5987522269488
HSm,Ts-1,8236,6970,-13.5832332308542
HSm,Ts-5,8236,6971,-10.8746725777324
HSm,Tsu-0,8236,7373,-22.6963290346097
HSm,Tsu-1,8236,6972,-19.6761953344015
HSm,Tu-0,8236,8395,-23.0362883547089
HSm,Uk-3,8236,10022,-17.9894515777385
HSm,Ull1-1,8236,8426,-14.4247272182296
HSm,Ull2-5,8236,6974,-11.5456491264966
HSm,Uod-1,8236,6975,-2.81411905835099
HSm,Uod-7,8236,6976,-18.3051539099835
HSm,Van-0,8236,6977,-8.70983101468043
HSm,Var2-1,8236,7516,-14.3809318627418
HSm,Var2-6,8236,7517,-16.1952904519856
HSm,Vastervik,8236,9058,-5.30434324893351
HSm,Vimmerby,8236,8249,-13.1692556242945
HSm,Vinslov,8236,9057,-8.3033640805852
HSm,Wa-1,8236,6978,-19.0148719140827
HSm,Wei-0,8236,6979,-16.6760635226426
HSm,Wil-1,8236,8419,-9.35915325147221
HSm,Wil-2,8236,7413,-12.5233572034249
HSm,Ws-0,8236,6980,-15.6117987439759
HSm,Ws-2,8236,6981,-13.2529134856903
HSm,Wt-5,8236,6982,-19.8253580454959
HSm,Wu-0,8236,7415,-4.30284177508955
HSm,Yo-0,8236,6983,-15.3311338108517
HSm,Zdr-1,8236,6984,-12.6824720673554
HSm,Zdr-6,8236,6985,-4.56793702860453
HSm,Zu-0,8236,7417,-13.6846578759222
HSm,Zu-1,8236,7418,-6.86969114629935
HSm,Er-0,8236,7125,-22.1606805776708
HSm,Fja1-1,8236,8422,-14.656635215608
HSm,gl1-2,8236,2,-9.79130759341323
HSm,gl1-1,8236,1,-6.16512895986447
In-0,Ag-0,8311,6897,-2.81974008241002
In-0,Ak-1,8311,6987,-5.45512059261329
In-0,Alc-0,8311,6988,-0.318896323144429
In-0,Algutsrum,8311,8230,-3.57499664522012
In-0,An-1,8311,6898,-4.37107444085562
In-0,Ang-0,8311,6992,-11.1267339162907
In-0,Ba1-2,8311,8256,-5.00856740216105
In-0,Ba4-1,8311,8258,-7.5139645640918
In-0,Ba5-1,8311,8259,-5.88349829380198
In-0,Bay-0,8311,6899,-2.8548345703187
In-0,Bg-2,8311,6709,7.67225444870354
In-0,Bil-5,8311,6900,-0.378112711584645
In-0,Bil-7,8311,6901,-1.58025311187825
In-0,Bla-1,8311,7015,1.76499895010156
In-0,Bor-1,8311,5837,-1.53915927655342
In-0,Bor-4,8311,6903,-8.39474339908507
In-0,Br-0,8311,6904,1.55617809973803
In-0,Bro1-6,8311,8231,1.33219903702215
In-0,Bs-1,8311,8270,-13.2643028367269
In-0,Bu-0,8311,8271,-18.7536450197067
In-0,Buckhorn_Pass,8311,7033,-1.89804324348437
In-0,Bur-0,8311,5719,-7.64713694163996
In-0,C24,8311,6906,-16.9364225941274
In-0,Can-0,8311,8274,-6.21636190284807
In-0,Cen-0,8311,8275,-9.2923574741932
In-0,CIBC-17,8311,6907,-4.95161721892854
In-0,Co,8311,7081,5.96657814960802
In-0,Col-0,8311,6909,-11.8534295404514
In-0,Ct-1,8311,6910,-4.26925738793315
In-0,Cvi-0,8311,6911,-4.31695667621762
In-0,Dem-4,8311,8233,-2.26639174715706
In-0,Dra3-1,8311,8283,-0.13249662853015
In-0,DraII-1,8311,8284,-10.9651759634253
In-0,DraIII-1,8311,8285,-4.00477786483307
In-0,Duk,8311,6008,-10.1553709496738
In-0,Eden-1,8311,6009,-10.7167416166199
In-0,Eden-2,8311,6913,-2.48688516283906
In-0,Edi-0,8311,6914,-8.63676303935196
In-0,Eds-1,8311,6016,-14.2549209285054
In-0,Ei-2,8311,6915,0.887666302051372
In-0,En-1,8311,8290,-5.79755563429707
In-0,Est-1,8311,6916,-11.6710183042636
In-0,Fab-2,8311,6917,1.72681585538677
In-0,Fab-4,8311,6918,-5.81982407645149
In-0,Fei-0,8311,8215,-3.44048145686379
In-0,Fr-2,8311,7133,-7.04976884084595
In-0,Ga-0,8311,6919,-6.91537482540775
In-0,Gd-1,8311,8296,-6.40949225891645
In-0,Ge-0,8311,8297,-4.03625357611025
In-0,Got-22,8311,6920,-13.0700906592543
In-0,Got-7,8311,6921,-17.4369142222703
In-0,Gr-1,8311,8300,-14.5933039711589
In-0,Gu-0,8311,6922,-11.1591551651472
In-0,Gul1-2,8311,8234,-1.67086971989592
In-0,Gy-0,8311,8214,-8.24445489832563
In-0,H55,8311,7461,-9.77313708767657
In-0,Hi-0,8311,8304,-5.59347914859497
In-0,Hod,8311,8235,-11.9552226943289
In-0,Hov4-1,8311,8306,0.652376984622011
In-0,Hovdala-2,8311,6039,-8.95019625656112
In-0,HR-10,8311,6923,-7.87961155945597
In-0,HR-5,8311,6924,-14.0770911620561
In-0,Hs-0,8311,8310,4.3037660543162
In-0,HSm,8311,8236,-7.08007828924709
In-0,In-0,8311,8311,0
In-0,Is-0,8311,8312,-13.6847857019734
In-0,Jm-0,8311,8313,5.84310946146726
In-0,Ka-0,8311,8314,-22.8754893308281
In-0,Kas-2,8311,8424,-16.796684728492
In-0,Kavlinge-1,8311,8237,-19.6523543909825
In-0,Kelsterbach-4,8311,8420,-2.66892824429706
In-0,Kent,8311,8238,-5.49405492143236
In-0,Kin-0,8311,6926,-14.6872352016263
In-0,Kn-0,8311,7186,-19.3235096985363
In-0,Kni-1,8311,6040,-9.97936783193229
In-0,Kno-10,8311,6927,-0.719929885426653
In-0,Kno-18,8311,6928,-5.09864924441694
In-0,Koln,8311,8239,-9.55589793887318
In-0,Kondara,8311,6929,-9.67987925704865
In-0,Kyoto,8311,7207,1.35637986732332
In-0,Kz-1,8311,6930,-10.0464366788488
In-0,Kz-13,8311,6830,-15.6019317239926
In-0,Kz-9,8311,6931,-6.46155544792655
In-0,Lc-0,8311,8323,-13.4782013910064
In-0,Ler-1,8311,6932,-11.4731762841975
In-0,Li-2:1,8311,7223,-12.3559760221279
In-0,Liarum,8311,8241,-13.8215172492517
In-0,Lillo-1,8311,8242,-3.47420255921068
In-0,Lip-0,8311,8325,-1.0723214191741
In-0,Lis-1,8311,8326,-0.624074875353795
In-0,Lis-2,8311,8222,-5.21974664167333
In-0,Lisse,8311,8430,-14.9290637637112
In-0,LL-0,8311,6933,0.177275200222878
In-0,Lm-2,8311,8329,2.28506585621123
In-0,Lom1-1,8311,6042,-4.27538342134716
In-0,Lov-1,8311,6043,-0.112191303908295
In-0,Lov-5,8311,6046,-1.23007186944099
In-0,Lp2-2,8311,7520,-9.54209981741206
In-0,Lp2-6,8311,7521,-9.62998960853383
In-0,Lu-1,8311,8334,-15.4956217912673
In-0,Lund,8311,8335,2.73921478377134
In-0,Lz-0,8311,6936,-9.90937508926652
In-0,Mir-0,8311,8337,-7.96193940506738
In-0,Mr-0,8311,7522,-0.262596823960475
In-0,Mrk-0,8311,6937,-2.65137007601482
In-0,Ms-0,8311,6938,-5.32573098852814
In-0,Mt-0,8311,6939,-17.5879796141066
In-0,Mz-0,8311,6940,-14.9744229179623
In-0,N13,8311,7438,-6.6340226254589
In-0,Na-1,8311,8343,-3.65845892845503
In-0,NC-6,8311,8246,-3.86611295459145
In-0,Nd-1,8311,6942,-13.7103357126013
In-0,NFA-10,8311,6943,-2.58565943113883
In-0,NFA-8,8311,6944,-4.58756342794447
In-0,No-0,8311,7275,-15.3755705368456
In-0,Nok-3,8311,6945,-14.5898672156294
In-0,Nw-0,8311,7258,-4.07147980783042
In-0,Or-1,8311,6074,0.0679809539020635
In-0,Ost-0,8311,8351,-13.084026534887
In-0,Ove-0,8311,7287,-5.54377842348266
In-0,Oy-0,8311,6946,-5.85903551222604
In-0,Pa-1,8311,8353,-0.257348124451152
In-0,Per-1,8311,8354,-8.64250051657525
In-0,Petergof,8311,7296,-11.8934872690867
In-0,PHW-2,8311,8243,0.38629612248911
In-0,PHW-34,8311,8244,-4.79253021615435
In-0,Pi-0,8311,7298,-3.43508194368124
In-0,Pla-0,8311,7300,-10.2184051074729
In-0,Pna-10,8311,7526,-4.83275298703913
In-0,Pna-17,8311,7523,0.904707335165932
In-0,Pro-0,8311,8213,-7.60400692956558
In-0,Pu2-23,8311,6951,-12.3677227016802
In-0,Pu2-7,8311,6956,-7.92369936333549
In-0,Pu2-8,8311,6953,-9.29021272918147
In-0,Ra-0,8311,6958,-4.79705011182568
In-0,Rak-2,8311,8365,-14.0865274789818
In-0,Rd-0,8311,8366,-10.6249536311909
In-0,Ren-1,8311,6959,-9.61802940611034
In-0,Ren-11,8311,6960,-0.190939315382641
In-0,Rev-1,8311,8369,-2.23724174142422
In-0,Rmx-A02,8311,7524,-9.5449281901506
In-0,Rmx-A180,8311,7525,-4.99687036911192
In-0,RRS-10,8311,7515,-2.50792294405115
In-0,RRS-7,8311,7514,-14.8758480561428
In-0,Rsch-4,8311,8374,-4.46052818963157
In-0,Rubezhnoe-1,8311,7323,-20.0734929201163
In-0,San-2,8311,8247,-4.44752145989369
In-0,Sanna-2,8311,8376,-13.3618021574766
In-0,Sap-0,8311,8378,-12.1733526255919
In-0,Sav-0,8311,8412,2.21706111533217
In-0,Se-0,8311,6961,4.98829670338247
In-0,Seattle-0,8311,8245,-13.0799329899174
In-0,Sf-1,8311,7327,0.936499899690437
In-0,Shahdara,8311,6962,-7.18935409593097
In-0,Sorbo,8311,6963,-11.6119708769154
In-0,Spr1-2,8311,6964,-5.00469255821745
In-0,Spr1-6,8311,6965,-4.48353267927138
In-0,Sq-1,8311,6966,-6.06049579229969
In-0,Sq-8,8311,6967,-3.66616890839336
In-0,Sr:5,8311,8386,-6.69390150292814
In-0,St-0,8311,8387,-1.37755589140733
In-0,Stw-0,8311,8388,-1.47143162289652
In-0,Ta-0,8311,8389,-21.4975085078144
In-0,Tamm-2,8311,6968,-6.80832122337944
In-0,Tamm-27,8311,6969,-5.68589110352937
In-0,Tottarp-2,8311,6243,-2.49808387284618
In-0,Ts-1,8311,6970,-0.198117520509316
In-0,Ts-5,8311,6971,1.16857775090013
In-0,Tsu-0,8311,7373,-14.825154858493
In-0,Tsu-1,8311,6972,-12.24511682232
In-0,Tu-0,8311,8395,-14.3561149034893
In-0,Uk-3,8311,10022,-22.6837274925257
In-0,Ull1-1,8311,8426,-1.92629049151397
In-0,Ull2-5,8311,6974,-6.32969386952619
In-0,Uod-1,8311,6975,-3.0279480454717
In-0,Uod-7,8311,6976,-11.9444540018711
In-0,Van-0,8311,6977,-4.20233535124021
In-0,Var2-1,8311,7516,-9.1860795514003
In-0,Var2-6,8311,7517,-8.06534900675635
In-0,Vastervik,8311,9058,0.674603250800278
In-0,Vimmerby,8311,8249,-12.8929931175203
In-0,Vinslov,8311,9057,-8.57065796565145
In-0,Wa-1,8311,6978,-10.7361112688946
In-0,Wei-0,8311,6979,-6.55914941588131
In-0,Wil-1,8311,8419,-12.0991548766982
In-0,Wil-2,8311,7413,-24.565095851927
In-0,Ws-0,8311,6980,-11.9122343194433
In-0,Ws-2,8311,6981,-2.74558404696115
In-0,Wt-5,8311,6982,-10.4639119690342
In-0,Wu-0,8311,7415,1.07918156582483
In-0,Yo-0,8311,6983,-3.40498894171649
In-0,Zdr-1,8311,6984,-21.6721373473676
In-0,Zdr-6,8311,6985,-11.0108885338145
In-0,Zu-0,8311,7417,6.52480021440766
In-0,Zu-1,8311,7418,-3.43259390734142
In-0,Er-0,8311,7125,-0.5415879096041
In-0,Fja1-1,8311,8422,0.531368107042866
In-0,gl1-2,8311,2,-11.8534295404514
In-0,gl1-1,8311,1,-11.4731762841975
Is-0,Ag-0,8312,6897,-9.78317043757301
Is-0,Ak-1,8312,6987,-16.0611215723594
Is-0,Alc-0,8312,6988,-3.96070364815097
Is-0,Algutsrum,8312,8230,3.07613206752551
Is-0,An-1,8312,6898,-8.45074841511199
Is-0,Ang-0,8312,6992,-16.4827901429308
Is-0,Ba1-2,8312,8256,-17.7629994996822
Is-0,Ba4-1,8312,8258,-14.9071054516911
Is-0,Ba5-1,8312,8259,-16.082382685421
Is-0,Bay-0,8312,6899,-5.19610561179879
Is-0,Bg-2,8312,6709,-9.99690244590686
Is-0,Bil-5,8312,6900,-11.1637050929643
Is-0,Bil-7,8312,6901,-12.3148329404898
Is-0,Bla-1,8312,7015,-4.77287935148869
Is-0,Bor-1,8312,5837,-26.0441881734641
Is-0,Bor-4,8312,6903,-10.4137762306865
Is-0,Br-0,8312,6904,-15.8983787039366
Is-0,Bro1-6,8312,8231,-12.9120779448354
Is-0,Bs-1,8312,8270,-13.0687137270012
Is-0,Bu-0,8312,8271,-11.2415954333995
Is-0,Buckhorn_Pass,8312,7033,-0.636326629049389
Is-0,Bur-0,8312,5719,-22.7628621747046
Is-0,C24,8312,6906,-11.1780698893103
Is-0,Can-0,8312,8274,-12.4458741661178
Is-0,Cen-0,8312,8275,-8.99944256009466
Is-0,CIBC-17,8312,6907,-12.0151988041632
Is-0,Co,8312,7081,-11.971724775608
Is-0,Col-0,8312,6909,-21.9523800186781
Is-0,Ct-1,8312,6910,-15.8993547735739
Is-0,Cvi-0,8312,6911,-11.4030123213326
Is-0,Dem-4,8312,8233,-3.02412532461831
Is-0,Dra3-1,8312,8283,-11.6377750482699
Is-0,DraII-1,8312,8284,-7.12262894824956
Is-0,DraIII-1,8312,8285,-20.5083128557359
Is-0,Duk,8312,6008,-6.23611359217679
Is-0,Eden-1,8312,6009,-12.9825727170214
Is-0,Eden-2,8312,6913,-21.9404433853117
Is-0,Edi-0,8312,6914,-17.6375299243911
Is-0,Eds-1,8312,6016,-9.90698518240995
Is-0,Ei-2,8312,6915,-17.7127305767514
Is-0,En-1,8312,8290,-18.0969266232462
Is-0,Est-1,8312,6916,-7.74303199898845
Is-0,Fab-2,8312,6917,-17.7901074556192
Is-0,Fab-4,8312,6918,-9.54096038700058
Is-0,Fei-0,8312,8215,-9.85294314585516
Is-0,Fr-2,8312,7133,-10.328532404712
Is-0,Ga-0,8312,6919,-13.2954812862276
Is-0,Gd-1,8312,8296,-5.83381779032841
Is-0,Ge-0,8312,8297,-27.3378172637626
Is-0,Got-22,8312,6920,-9.70628954385525
Is-0,Got-7,8312,6921,-9.36129930281053
Is-0,Gr-1,8312,8300,-7.69915841423917
Is-0,Gu-0,8312,6922,-19.016488225484
Is-0,Gul1-2,8312,8234,-9.72230603077738
Is-0,Gy-0,8312,8214,-1.748332967211
Is-0,H55,8312,7461,-19.0608388269862
Is-0,Hi-0,8312,8304,-6.97364611733472
Is-0,Hod,8312,8235,-13.1921935621676
Is-0,Hov4-1,8312,8306,-13.7978240044722
Is-0,Hovdala-2,8312,6039,-14.4228485037738
Is-0,HR-10,8312,6923,-7.10508564647883
Is-0,HR-5,8312,6924,-17.9431392544503
Is-0,Hs-0,8312,8310,-10.5541861018242
Is-0,HSm,8312,8236,-22.967660265086
Is-0,In-0,8312,8311,-13.6847857019734
Is-0,Is-0,8312,8312,0
Is-0,Jm-0,8312,8313,-16.5931357600732
Is-0,Ka-0,8312,8314,-14.3109699781447
Is-0,Kas-2,8312,8424,-15.5594669773472
Is-0,Kavlinge-1,8312,8237,-20.2048158847905
Is-0,Kelsterbach-4,8312,8420,-12.7634374250691
Is-0,Kent,8312,8238,-11.0908218161478
Is-0,Kin-0,8312,6926,-13.4299596318839
Is-0,Kn-0,8312,7186,-16.9977510047328
Is-0,Kni-1,8312,6040,-8.8252673713622
Is-0,Kno-10,8312,6927,-2.44880440192846
Is-0,Kno-18,8312,6928,-18.8023770893072
Is-0,Koln,8312,8239,-17.5140384850111
Is-0,Kondara,8312,6929,-23.9497504886453
Is-0,Kyoto,8312,7207,-17.4914478751814
Is-0,Kz-1,8312,6930,-10.4413731119674
Is-0,Kz-13,8312,6830,-12.3059965932287
Is-0,Kz-9,8312,6931,-11.8548118516524
Is-0,Lc-0,8312,8323,-16.2636021924811
Is-0,Ler-1,8312,6932,-17.3490747607378
Is-0,Li-2:1,8312,7223,-23.4686098608069
Is-0,Liarum,8312,8241,-25.5904359580655
Is-0,Lillo-1,8312,8242,-15.3949401851732
Is-0,Lip-0,8312,8325,-14.1883457444205
Is-0,Lis-1,8312,8326,-22.6425602881869
Is-0,Lis-2,8312,8222,-10.58158661737
Is-0,Lisse,8312,8430,-14.339386879862
Is-0,LL-0,8312,6933,-3.04073808923261
Is-0,Lm-2,8312,8329,-14.2937956444997
Is-0,Lom1-1,8312,6042,-14.6365780107613
Is-0,Lov-1,8312,6043,-15.4171273044512
Is-0,Lov-5,8312,6046,-15.8946217579494
Is-0,Lp2-2,8312,7520,-19.7486562720203
Is-0,Lp2-6,8312,7521,-7.30327296489348
Is-0,Lu-1,8312,8334,-8.02952108573892
Is-0,Lund,8312,8335,-9.4833701759528
Is-0,Lz-0,8312,6936,-11.0245078873132
Is-0,Mir-0,8312,8337,-11.5561136891572
Is-0,Mr-0,8312,7522,-16.3194624130541
Is-0,Mrk-0,8312,6937,-11.955192867078
Is-0,Ms-0,8312,6938,-16.3318099001296
Is-0,Mt-0,8312,6939,-18.5029098541223
Is-0,Mz-0,8312,6940,-12.175932981048
Is-0,N13,8312,7438,-28.6649565976511
Is-0,Na-1,8312,8343,-9.53445189735872
Is-0,NC-6,8312,8246,-2.64432171497624
Is-0,Nd-1,8312,6942,-12.8684821775914
Is-0,NFA-10,8312,6943,-9.26478258334982
Is-0,NFA-8,8312,6944,-9.99391535970344
Is-0,No-0,8312,7275,-17.0904851628978
Is-0,Nok-3,8312,6945,-8.64225104081264
Is-0,Nw-0,8312,7258,-6.73126809547531
Is-0,Or-1,8312,6074,-13.3853841469176
Is-0,Ost-0,8312,8351,-9.46431948085865
Is-0,Ove-0,8312,7287,-15.2827080222907
Is-0,Oy-0,8312,6946,-19.3586248056778
Is-0,Pa-1,8312,8353,-12.5193814022947
Is-0,Per-1,8312,8354,-9.25753531016648
Is-0,Petergof,8312,7296,-15.7764041820622
Is-0,PHW-2,8312,8243,-13.3145046363586
Is-0,PHW-34,8312,8244,-11.7802374600767
Is-0,Pi-0,8312,7298,-13.0622085884644
Is-0,Pla-0,8312,7300,-15.9845574519539
Is-0,Pna-10,8312,7526,-1.91560953523172
Is-0,Pna-17,8312,7523,0.590633555481235
Is-0,Pro-0,8312,8213,-10.2033297156394
Is-0,Pu2-23,8312,6951,-15.8993008069339
Is-0,Pu2-7,8312,6956,-19.1029018210744
Is-0,Pu2-8,8312,6953,-17.4458023753358
Is-0,Ra-0,8312,6958,-6.33555584989274
Is-0,Rak-2,8312,8365,-9.27638672431142
Is-0,Rd-0,8312,8366,-7.52106755581841
Is-0,Ren-1,8312,6959,-16.0771215913664
Is-0,Ren-11,8312,6960,-16.0479593598203
Is-0,Rev-1,8312,8369,-11.4644702570097
Is-0,Rmx-A02,8312,7524,-8.55315488689195
Is-0,Rmx-A180,8312,7525,-7.30222651314141
Is-0,RRS-10,8312,7515,-1.16917277038453
Is-0,RRS-7,8312,7514,-0.789710565392946
Is-0,Rsch-4,8312,8374,-9.9435919249284
Is-0,Rubezhnoe-1,8312,7323,-10.9638191629184
Is-0,San-2,8312,8247,-9.84914580130765
Is-0,Sanna-2,8312,8376,-15.9636645832233
Is-0,Sap-0,8312,8378,-13.5074864900821
Is-0,Sav-0,8312,8412,-15.8111889653839
Is-0,Se-0,8312,6961,-9.08149599766111
Is-0,Seattle-0,8312,8245,-12.556859547568
Is-0,Sf-1,8312,7327,-9.68005302707412
Is-0,Shahdara,8312,6962,-22.2835780323698
Is-0,Sorbo,8312,6963,-16.6439723070554
Is-0,Spr1-2,8312,6964,-6.84999832518856
Is-0,Spr1-6,8312,6965,-5.62901999902707
Is-0,Sq-1,8312,6966,-9.50835166835484
